ID,INCIDENT_DATETIME,INITIAL_SEVERITY_LEVEL_CODE,FINAL_SEVERITY_LEVEL_CODE,FIRST_ASSIGNMENT_DATETIME,INCIDENT_RESPONSE_SECONDS_QY,BOROUGH
403453,4/10/2020 8:35,4,4,2020-04-10T08:35:26.000,0,MANHATTAN
403454,4/10/2020 8:35,5,5,2020-04-10T08:37:52.000,289,MANHATTAN
403459,4/10/2020 8:33,6,6,2020-04-10T08:33:54.000,643,MANHATTAN
403466,4/10/2020 8:30,6,6,2020-04-10T08:30:48.000,1462,MANHATTAN
403474,4/10/2020 8:26,7,7,2020-04-10T08:27:10.000,299,MANHATTAN
403475,4/10/2020 8:25,7,7,2020-04-10T08:26:01.000,1108,MANHATTAN
403477,4/10/2020 8:25,4,4,2020-04-10T08:25:48.000,438,MANHATTAN
403499,4/10/2020 8:18,5,5,2020-04-10T08:19:01.000,803,MANHATTAN
403516,4/10/2020 8:11,4,1,2020-04-10T08:13:12.000,420,MANHATTAN
403536,4/10/2020 8:04,6,6,2020-04-10T08:13:43.000,1023,MANHATTAN
403538,4/10/2020 8:04,4,4,2020-04-10T08:07:20.000,1979,MANHATTAN
403543,4/10/2020 8:02,4,4,2020-04-10T08:03:36.000,384,MANHATTAN
403545,4/10/2020 8:02,4,2,2020-04-10T08:02:52.000,603,MANHATTAN
403547,4/10/2020 8:01,7,7,2020-04-10T08:02:05.000,1297,MANHATTAN
403548,4/10/2020 8:01,6,5,2020-04-10T08:01:53.000,375,MANHATTAN
403551,4/10/2020 8:01,5,5,2020-04-10T08:01:33.000,238,MANHATTAN
403556,4/10/2020 7:59,4,4,2020-04-10T08:00:19.000,476,MANHATTAN
403561,4/10/2020 7:58,5,5,2020-04-10T07:58:18.000,359,MANHATTAN
403573,4/10/2020 7:53,5,5,2020-04-10T07:53:32.000,436,MANHATTAN
403589,4/10/2020 7:47,6,6,2020-04-10T07:48:20.000,192,MANHATTAN
403596,4/10/2020 7:46,5,5,2020-04-10T07:46:36.000,431,MANHATTAN
403615,4/10/2020 7:37,4,4,2020-04-10T07:38:01.000,509,MANHATTAN
403616,4/10/2020 7:36,7,7,2020-04-10T07:36:53.000,463,MANHATTAN
403619,4/10/2020 7:36,4,4,2020-04-10T07:36:34.000,449,MANHATTAN
403624,4/10/2020 7:35,4,4,2020-04-10T07:35:48.000,236,MANHATTAN
403628,4/10/2020 7:34,6,6,2020-04-10T07:34:53.000,360,MANHATTAN
403629,4/10/2020 7:34,5,5,2020-04-10T07:34:30.000,730,MANHATTAN
403645,4/10/2020 7:28,5,5,2020-04-10T07:28:40.000,831,MANHATTAN
403650,4/10/2020 7:24,5,5,2020-04-10T07:25:06.000,147,MANHATTAN
403656,4/10/2020 7:23,4,6,2020-04-10T07:23:57.000,858,MANHATTAN
403667,4/10/2020 7:16,6,6,2020-04-10T07:17:22.000,775,MANHATTAN
403669,4/10/2020 7:16,6,6,2020-04-10T07:16:47.000,303,MANHATTAN
403697,4/10/2020 7:07,4,4,2020-04-10T07:07:26.000,183,MANHATTAN
403704,4/10/2020 7:03,6,6,2020-04-10T07:03:44.000,1217,MANHATTAN
403719,4/10/2020 6:56,4,4,2020-04-10T06:56:58.000,710,MANHATTAN
403744,4/10/2020 6:42,7,7,2020-04-10T06:42:59.000,645,MANHATTAN
403753,4/10/2020 6:39,6,6,2020-04-10T06:40:35.000,534,MANHATTAN
403755,4/10/2020 6:37,5,5,2020-04-10T06:38:04.000,392,MANHATTAN
403760,4/10/2020 6:35,4,4,2020-04-10T06:35:42.000,354,MANHATTAN
403796,4/10/2020 6:16,7,7,2020-04-10T06:16:18.000,450,MANHATTAN
403813,4/10/2020 6:11,5,5,2020-04-10T06:13:02.000,587,MANHATTAN
403816,4/10/2020 6:10,4,4,2020-04-10T06:10:50.000,652,MANHATTAN
403817,4/10/2020 6:09,4,2,2020-04-10T06:12:29.000,932,MANHATTAN
403859,4/10/2020 5:47,4,4,2020-04-10T05:47:34.000,802,MANHATTAN
403861,4/10/2020 5:45,6,6,2020-04-10T05:46:11.000,513,MANHATTAN
403862,4/10/2020 5:44,4,4,2020-04-10T05:44:14.000,457,MANHATTAN
403899,4/10/2020 5:22,4,4,2020-04-10T05:22:56.000,263,MANHATTAN
403914,4/10/2020 5:18,4,4,2020-04-10T05:18:46.000,220,MANHATTAN
403937,4/10/2020 5:03,4,4,2020-04-10T05:03:42.000,397,MANHATTAN
403963,4/10/2020 4:44,4,1,2020-04-10T04:45:15.000,393,MANHATTAN
403977,4/10/2020 4:38,5,5,2020-04-10T04:38:39.000,223,MANHATTAN
403990,4/10/2020 4:31,4,4,2020-04-10T04:31:21.000,773,MANHATTAN
403993,4/10/2020 4:29,7,7,2020-04-10T04:30:45.000,392,MANHATTAN
404000,4/10/2020 4:27,4,6,2020-04-10T04:27:20.000,478,MANHATTAN
404009,4/10/2020 4:22,7,7,2020-04-10T04:23:37.000,525,MANHATTAN
404033,4/10/2020 4:09,5,5,2020-04-10T04:09:31.000,336,MANHATTAN
404052,4/10/2020 4:02,6,6,2020-04-10T04:02:52.000,0,MANHATTAN
404060,4/10/2020 3:56,4,4,2020-04-10T03:56:49.000,183,MANHATTAN
404072,4/10/2020 3:49,7,4,2020-04-10T03:50:06.000,944,MANHATTAN
404073,4/10/2020 3:49,7,7,2020-04-10T03:49:47.000,398,MANHATTAN
404086,4/10/2020 3:45,4,4,2020-04-10T03:45:37.000,368,MANHATTAN
404099,4/10/2020 3:35,5,5,2020-04-10T03:35:51.000,362,MANHATTAN
404121,4/10/2020 3:19,5,5,2020-04-10T03:20:16.000,338,MANHATTAN
404122,4/10/2020 3:19,6,6,2020-04-10T03:19:31.000,0,MANHATTAN
404134,4/10/2020 3:14,6,6,2020-04-10T03:15:13.000,920,MANHATTAN
404138,4/10/2020 3:14,6,6,2020-04-10T03:16:19.000,662,MANHATTAN
404145,4/10/2020 3:08,5,5,2020-04-10T03:08:36.000,312,MANHATTAN
404146,4/10/2020 3:07,5,5,2020-04-10T03:08:09.000,761,MANHATTAN
404148,4/10/2020 3:07,5,5,2020-04-10T03:08:03.000,526,MANHATTAN
404151,4/10/2020 3:06,5,5,2020-04-10T03:07:23.000,346,MANHATTAN
404154,4/10/2020 3:05,4,4,2020-04-10T03:06:35.000,896,MANHATTAN
404169,4/10/2020 2:54,5,5,2020-04-10T02:54:35.000,247,MANHATTAN
404170,4/10/2020 2:54,4,4,2020-04-10T02:54:46.000,221,MANHATTAN
404175,4/10/2020 2:52,5,5,2020-04-10T02:52:47.000,394,MANHATTAN
404179,4/10/2020 2:48,6,6,2020-04-10T02:49:06.000,557,MANHATTAN
404186,4/10/2020 2:46,5,5,2020-04-10T02:46:14.000,515,MANHATTAN
404188,4/10/2020 2:43,5,5,2020-04-10T02:44:03.000,388,MANHATTAN
404232,4/10/2020 2:18,5,5,2020-04-10T02:18:58.000,238,MANHATTAN
404236,4/10/2020 2:16,4,4,2020-04-10T02:16:47.000,273,MANHATTAN
404255,4/10/2020 2:06,7,7,2020-04-10T02:06:50.000,126,MANHATTAN
404270,4/10/2020 1:59,5,5,2020-04-10T01:59:43.000,254,MANHATTAN
404275,4/10/2020 1:58,5,5,2020-04-10T01:58:13.000,255,MANHATTAN
404282,4/10/2020 1:56,7,7,2020-04-10T01:56:32.000,416,MANHATTAN
404288,4/10/2020 1:53,5,5,2020-04-10T01:58:34.000,1337,MANHATTAN
404305,4/10/2020 1:42,4,4,2020-04-10T01:42:47.000,695,MANHATTAN
404320,4/10/2020 1:33,4,4,2020-04-10T01:33:25.000,595,MANHATTAN
404324,4/10/2020 1:30,4,4,2020-04-10T01:30:57.000,413,MANHATTAN
404327,4/10/2020 1:30,4,4,2020-04-10T01:30:24.000,404,MANHATTAN
404330,4/10/2020 1:29,7,7,2020-04-10T01:29:47.000,496,MANHATTAN
404338,4/10/2020 1:25,5,6,2020-04-10T01:26:14.000,598,MANHATTAN
404379,4/10/2020 1:12,6,6,2020-04-10T01:13:19.000,801,MANHATTAN
404380,4/10/2020 1:12,5,5,2020-04-10T01:12:40.000,217,MANHATTAN
404387,4/10/2020 1:10,7,7,2020-04-10T01:10:40.000,926,MANHATTAN
404396,4/10/2020 1:06,7,7,2020-04-10T01:06:46.000,0,MANHATTAN
404404,4/10/2020 1:04,7,6,2020-04-10T01:04:50.000,368,MANHATTAN
404410,4/10/2020 1:02,6,6,2020-04-10T01:02:46.000,326,MANHATTAN
404414,4/10/2020 1:01,4,4,2020-04-10T01:03:01.000,694,MANHATTAN
404422,4/10/2020 0:59,5,5,2020-04-10T01:00:05.000,259,MANHATTAN
404424,4/10/2020 0:58,7,7,2020-04-10T00:59:00.000,184,MANHATTAN
404433,4/10/2020 0:54,4,4,2020-04-10T00:54:50.000,435,MANHATTAN
404435,4/10/2020 0:54,5,5,2020-04-10T00:54:35.000,172,MANHATTAN
404453,4/10/2020 0:44,7,7,2020-04-10T00:44:45.000,452,MANHATTAN
404456,4/10/2020 0:43,5,5,2020-04-10T00:44:14.000,582,MANHATTAN
404458,4/10/2020 0:42,4,4,2020-04-10T00:42:53.000,362,MANHATTAN
404459,4/10/2020 0:42,4,4,2020-04-10T00:43:53.000,428,MANHATTAN
404469,4/10/2020 0:38,5,5,2020-04-10T00:38:32.000,289,MANHATTAN
404473,4/10/2020 0:36,4,4,2020-04-10T00:37:07.000,329,MANHATTAN
404477,4/10/2020 0:36,7,7,2020-04-10T00:36:26.000,400,MANHATTAN
404510,4/10/2020 0:23,4,1,2020-04-10T00:24:06.000,769,MANHATTAN
404514,4/10/2020 0:22,4,4,2020-04-10T00:23:00.000,550,MANHATTAN
404522,4/10/2020 0:20,6,6,2020-04-10T00:21:23.000,704,MANHATTAN
404523,4/10/2020 0:19,7,7,2020-04-10T00:20:09.000,863,MANHATTAN
404540,4/10/2020 0:12,4,4,2020-04-10T00:15:27.000,415,MANHATTAN
404542,4/10/2020 0:12,5,5,2020-04-10T00:12:39.000,601,MANHATTAN
404551,4/10/2020 0:08,4,1,2020-04-10T00:08:32.000,1290,MANHATTAN
404552,4/10/2020 0:07,4,4,2020-04-10T00:08:01.000,258,MANHATTAN
404561,4/10/2020 0:03,6,6,2020-04-10T00:03:54.000,172,MANHATTAN
404569,4/9/2020 23:59,5,5,2020-04-09T23:59:53.000,1266,MANHATTAN
404579,4/9/2020 23:53,6,6,2020-04-09T23:55:39.000,1023,MANHATTAN
404600,4/9/2020 23:46,6,6,2020-04-09T23:46:50.000,308,MANHATTAN
404609,4/9/2020 23:42,4,4,2020-04-09T23:43:29.000,639,MANHATTAN
404615,4/9/2020 23:40,4,4,2020-04-09T23:40:54.000,459,MANHATTAN
404626,4/9/2020 23:36,7,7,2020-04-09T23:37:16.000,504,MANHATTAN
404631,4/9/2020 23:36,4,4,2020-04-09T23:36:30.000,195,MANHATTAN
404633,4/9/2020 23:35,7,7,2020-04-09T23:36:01.000,549,MANHATTAN
404636,4/9/2020 23:34,6,3,2020-04-09T23:51:01.000,1636,MANHATTAN
404665,4/9/2020 23:21,4,4,2020-04-10T00:03:01.000,3342,MANHATTAN
404670,4/9/2020 23:17,6,5,2020-04-09T23:19:25.000,672,MANHATTAN
404696,4/9/2020 23:07,5,5,2020-04-09T23:29:58.000,1846,MANHATTAN
404711,4/9/2020 23:03,5,5,2020-04-09T23:03:21.000,445,MANHATTAN
404721,4/9/2020 22:59,6,6,2020-04-09T23:00:25.000,657,MANHATTAN
404727,4/9/2020 22:58,4,4,2020-04-09T23:01:27.000,2045,MANHATTAN
404729,4/9/2020 22:58,5,5,2020-04-09T22:58:25.000,353,MANHATTAN
404730,4/9/2020 22:57,4,4,2020-04-09T22:58:15.000,469,MANHATTAN
404731,4/9/2020 22:57,6,3,2020-04-09T22:58:07.000,529,MANHATTAN
404735,4/9/2020 22:56,4,4,2020-04-09T22:56:33.000,0,MANHATTAN
404744,4/9/2020 22:54,6,6,2020-04-09T23:15:29.000,2610,MANHATTAN
404745,4/9/2020 22:54,4,4,2020-04-09T23:23:56.000,2752,MANHATTAN
404766,4/9/2020 22:46,7,7,2020-04-09T22:47:13.000,1028,MANHATTAN
404777,4/9/2020 22:44,7,7,2020-04-09T22:44:27.000,2788,MANHATTAN
404779,4/9/2020 22:43,6,6,2020-04-09T22:43:30.000,3005,MANHATTAN
404782,4/9/2020 22:42,6,6,2020-04-09T22:42:19.000,517,MANHATTAN
404789,4/9/2020 22:40,5,5,2020-04-09T22:40:31.000,372,MANHATTAN
404797,4/9/2020 22:39,4,4,2020-04-09T22:39:09.000,102,MANHATTAN
404801,4/9/2020 22:38,4,4,2020-04-09T22:38:31.000,189,MANHATTAN
404806,4/9/2020 22:36,5,5,2020-04-09T22:36:46.000,166,MANHATTAN
404816,4/9/2020 22:34,4,4,2020-04-09T22:34:42.000,466,MANHATTAN
404819,4/9/2020 22:33,6,6,2020-04-09T22:34:26.000,714,MANHATTAN
404821,4/9/2020 22:32,4,4,2020-04-09T22:33:13.000,202,MANHATTAN
404825,4/9/2020 22:31,7,7,2020-04-09T22:31:15.000,346,MANHATTAN
404834,4/9/2020 22:26,5,5,2020-04-09T22:27:12.000,873,MANHATTAN
404839,4/9/2020 22:25,5,5,2020-04-09T22:26:50.000,695,MANHATTAN
404840,4/9/2020 22:25,4,4,2020-04-09T22:25:28.000,549,MANHATTAN
404846,4/9/2020 22:23,6,6,2020-04-09T22:23:22.000,884,MANHATTAN
404847,4/9/2020 22:22,4,4,2020-04-09T22:22:38.000,499,MANHATTAN
404852,4/9/2020 22:21,7,7,2020-04-09T22:21:50.000,848,MANHATTAN
404855,4/9/2020 22:20,5,5,2020-04-09T22:20:44.000,552,MANHATTAN
404857,4/9/2020 22:19,4,3,2020-04-09T22:19:37.000,266,MANHATTAN
404874,4/9/2020 22:15,7,7,2020-04-09T22:15:50.000,753,MANHATTAN
404877,4/9/2020 22:14,5,5,2020-04-09T22:14:50.000,204,MANHATTAN
404878,4/9/2020 22:14,7,4,2020-04-09T22:14:44.000,300,MANHATTAN
404890,4/9/2020 22:09,4,4,2020-04-09T22:09:56.000,720,MANHATTAN
404894,4/9/2020 22:08,4,4,2020-04-09T22:08:38.000,0,MANHATTAN
404904,4/9/2020 22:05,6,6,2020-04-09T22:06:40.000,684,MANHATTAN
404920,4/9/2020 22:01,6,6,2020-04-09T22:01:36.000,0,MANHATTAN
404924,4/9/2020 22:01,4,6,2020-04-09T22:02:13.000,459,MANHATTAN
404935,4/9/2020 21:58,6,6,2020-04-09T22:03:40.000,803,MANHATTAN
404942,4/9/2020 21:56,5,5,2020-04-09T21:57:10.000,351,MANHATTAN
404957,4/9/2020 21:49,4,4,2020-04-09T21:50:07.000,2468,MANHATTAN
404974,4/9/2020 21:44,4,3,2020-04-09T21:45:03.000,183,MANHATTAN
405001,4/9/2020 21:37,4,4,2020-04-09T21:38:08.000,571,MANHATTAN
405008,4/9/2020 21:35,4,4,2020-04-09T21:35:58.000,0,MANHATTAN
405012,4/9/2020 21:35,4,4,2020-04-09T21:42:33.000,733,MANHATTAN
405013,4/9/2020 21:34,6,6,2020-04-09T21:36:59.000,647,MANHATTAN
405024,4/9/2020 21:32,4,4,2020-04-09T21:32:37.000,788,MANHATTAN
405031,4/9/2020 21:30,4,4,2020-04-09T21:30:10.000,269,MANHATTAN
405034,4/9/2020 21:27,5,5,2020-04-09T21:28:36.000,301,MANHATTAN
405035,4/9/2020 21:27,4,4,2020-04-09T21:27:34.000,257,MANHATTAN
405038,4/9/2020 21:25,5,5,2020-04-09T21:26:02.000,345,MANHATTAN
405042,4/9/2020 21:24,5,5,2020-04-09T21:24:58.000,311,MANHATTAN
405051,4/9/2020 21:21,7,7,2020-04-09T21:22:00.000,476,MANHATTAN
405067,4/9/2020 21:19,4,4,2020-04-09T21:20:07.000,1667,MANHATTAN
405070,4/9/2020 21:19,7,7,2020-04-09T21:19:38.000,312,MANHATTAN
405076,4/9/2020 21:17,4,4,2020-04-09T21:17:30.000,435,MANHATTAN
405089,4/9/2020 21:11,6,6,2020-04-09T21:14:55.000,762,MANHATTAN
405102,4/9/2020 21:09,4,4,2020-04-09T21:09:44.000,1099,MANHATTAN
405121,4/9/2020 21:02,6,6,2020-04-09T21:02:25.000,531,MANHATTAN
405136,4/9/2020 20:59,4,4,2020-04-09T21:00:15.000,688,MANHATTAN
405139,4/9/2020 20:59,6,6,2020-04-09T20:59:19.000,2298,MANHATTAN
405142,4/9/2020 20:57,4,4,2020-04-09T20:58:06.000,294,MANHATTAN
405148,4/9/2020 20:55,4,4,2020-04-09T20:56:06.000,257,MANHATTAN
405152,4/9/2020 20:55,6,6,2020-04-09T20:55:25.000,221,MANHATTAN
405155,4/9/2020 20:54,5,5,2020-04-09T20:55:30.000,937,MANHATTAN
405170,4/9/2020 20:51,6,6,2020-04-09T20:51:18.000,292,MANHATTAN
405177,4/9/2020 20:48,6,6,2020-04-09T20:48:33.000,1646,MANHATTAN
405179,4/9/2020 20:48,4,4,2020-04-09T20:48:21.000,263,MANHATTAN
405192,4/9/2020 20:43,5,3,2020-04-09T20:44:10.000,1307,MANHATTAN
405193,4/9/2020 20:43,4,3,2020-04-09T20:43:48.000,846,MANHATTAN
405195,4/9/2020 20:43,4,4,2020-04-09T20:43:42.000,445,MANHATTAN
405207,4/9/2020 20:41,4,2,2020-04-09T20:41:25.000,299,MANHATTAN
405212,4/9/2020 20:39,6,6,2020-04-09T20:40:08.000,1093,MANHATTAN
405217,4/9/2020 20:38,7,7,2020-04-09T20:38:31.000,320,MANHATTAN
405222,4/9/2020 20:37,6,6,2020-04-09T20:37:46.000,899,MANHATTAN
405229,4/9/2020 20:36,4,4,2020-04-09T20:36:37.000,560,MANHATTAN
405233,4/9/2020 20:34,4,4,2020-04-09T20:35:31.000,1146,MANHATTAN
405240,4/9/2020 20:34,4,4,2020-04-09T20:34:51.000,1122,MANHATTAN
405248,4/9/2020 20:32,4,3,2020-04-09T20:32:42.000,127,MANHATTAN
405249,4/9/2020 20:32,4,4,2020-04-09T20:32:20.000,340,MANHATTAN
405265,4/9/2020 20:28,6,4,2020-04-09T20:29:19.000,789,MANHATTAN
405270,4/9/2020 20:26,4,4,2020-04-09T20:26:30.000,602,MANHATTAN
405276,4/9/2020 20:24,5,5,2020-04-09T20:26:15.000,750,MANHATTAN
405278,4/9/2020 20:24,4,4,2020-04-09T20:24:47.000,221,MANHATTAN
405285,4/9/2020 20:22,7,7,2020-04-09T20:22:48.000,1259,MANHATTAN
405288,4/9/2020 20:22,6,6,2020-04-09T20:22:13.000,411,MANHATTAN
405295,4/9/2020 20:18,5,5,2020-04-09T20:18:58.000,399,MANHATTAN
405297,4/9/2020 20:18,5,5,2020-04-09T20:18:52.000,186,MANHATTAN
405327,4/9/2020 20:12,6,6,2020-04-09T20:12:06.000,695,MANHATTAN
405330,4/9/2020 20:11,7,7,2020-04-09T20:12:21.000,818,MANHATTAN
405331,4/9/2020 20:11,6,6,2020-04-09T20:11:30.000,217,MANHATTAN
405338,4/9/2020 20:09,6,6,2020-04-09T20:13:35.000,603,MANHATTAN
405340,4/9/2020 20:08,7,7,2020-04-09T20:09:02.000,14,MANHATTAN
405342,4/9/2020 20:08,7,7,2020-04-09T20:09:07.000,735,MANHATTAN
405343,4/9/2020 20:08,6,6,2020-04-09T20:08:48.000,376,MANHATTAN
405357,4/9/2020 20:05,7,7,2020-04-09T20:05:47.000,179,MANHATTAN
405367,4/9/2020 20:03,4,4,2020-04-09T20:04:10.000,147,MANHATTAN
405374,4/9/2020 20:01,4,7,2020-04-09T20:01:52.000,1096,MANHATTAN
405388,4/9/2020 19:57,7,7,2020-04-09T19:57:35.000,366,MANHATTAN
405416,4/9/2020 19:48,4,7,2020-04-09T19:48:57.000,190,MANHATTAN
405419,4/9/2020 19:46,6,6,2020-04-09T19:46:48.000,461,MANHATTAN
405429,4/9/2020 19:44,7,7,2020-04-09T19:45:04.000,171,MANHATTAN
405435,4/9/2020 19:43,4,3,2020-04-09T19:51:18.000,753,MANHATTAN
405439,4/9/2020 19:40,6,6,2020-04-09T20:06:09.000,1913,MANHATTAN
405443,4/9/2020 19:40,4,4,2020-04-09T19:40:22.000,409,MANHATTAN
405447,4/9/2020 19:38,7,7,2020-04-09T19:38:37.000,407,MANHATTAN
405448,4/9/2020 19:38,4,4,2020-04-09T19:38:23.000,646,MANHATTAN
405469,4/9/2020 19:33,4,4,2020-04-09T19:34:18.000,379,MANHATTAN
405474,4/9/2020 19:31,6,6,2020-04-09T19:32:06.000,509,MANHATTAN
405480,4/9/2020 19:29,4,2,2020-04-09T19:29:37.000,408,MANHATTAN
405486,4/9/2020 19:27,4,4,2020-04-09T19:27:31.000,484,MANHATTAN
405492,4/9/2020 19:26,6,2,2020-04-09T19:26:53.000,1236,MANHATTAN
405500,4/9/2020 19:25,4,4,2020-04-09T19:26:12.000,590,MANHATTAN
405501,4/9/2020 19:25,7,7,2020-04-09T19:25:40.000,314,MANHATTAN
405502,4/9/2020 19:25,5,3,2020-04-09T19:25:55.000,598,MANHATTAN
405515,4/9/2020 19:22,4,5,2020-04-09T19:22:21.000,308,MANHATTAN
405536,4/9/2020 19:18,6,6,2020-04-09T19:19:06.000,244,MANHATTAN
405543,4/9/2020 19:16,6,2,2020-04-09T19:41:48.000,1564,MANHATTAN
405575,4/9/2020 19:07,6,6,2020-04-09T19:08:17.000,486,MANHATTAN
405577,4/9/2020 19:07,6,6,2020-04-09T19:07:14.000,623,MANHATTAN
405585,4/9/2020 19:04,5,5,2020-04-09T19:04:52.000,443,MANHATTAN
405604,4/9/2020 18:59,6,6,2020-04-09T19:00:31.000,1901,MANHATTAN
405611,4/9/2020 18:57,7,7,2020-04-09T18:58:27.000,662,MANHATTAN
405619,4/9/2020 18:55,4,4,2020-04-09T18:56:34.000,640,MANHATTAN
405652,4/9/2020 18:47,7,7,2020-04-09T18:48:07.000,183,MANHATTAN
405654,4/9/2020 18:47,7,7,2020-04-09T18:49:00.000,390,MANHATTAN
405670,4/9/2020 18:42,6,6,2020-04-09T18:45:12.000,355,MANHATTAN
405677,4/9/2020 18:41,4,4,2020-04-09T18:41:54.000,301,MANHATTAN
405680,4/9/2020 18:41,6,6,2020-04-09T18:42:24.000,466,MANHATTAN
405691,4/9/2020 18:39,5,5,2020-04-09T18:40:06.000,583,MANHATTAN
405701,4/9/2020 18:37,4,4,2020-04-09T18:37:39.000,305,MANHATTAN
405708,4/9/2020 18:35,7,7,2020-04-09T18:35:32.000,1358,MANHATTAN
405710,4/9/2020 18:34,4,4,2020-04-09T18:34:48.000,677,MANHATTAN
405714,4/9/2020 18:33,4,4,2020-04-09T18:34:22.000,684,MANHATTAN
405716,4/9/2020 18:33,7,7,2020-04-09T18:34:18.000,479,MANHATTAN
405720,4/9/2020 18:31,7,6,2020-04-09T18:31:18.000,381,MANHATTAN
405730,4/9/2020 18:29,4,4,2020-04-09T18:29:55.000,307,MANHATTAN
405750,4/9/2020 18:22,6,6,2020-04-09T18:22:36.000,227,MANHATTAN
405760,4/9/2020 18:21,6,6,2020-04-09T18:21:23.000,819,MANHATTAN
405776,4/9/2020 18:15,6,6,2020-04-09T18:16:10.000,526,MANHATTAN
405793,4/9/2020 18:09,4,4,2020-04-09T18:10:16.000,266,MANHATTAN
405796,4/9/2020 18:09,4,4,2020-04-09T18:09:44.000,390,MANHATTAN
405799,4/9/2020 18:08,6,6,2020-04-09T18:09:08.000,393,MANHATTAN
405800,4/9/2020 18:08,7,7,2020-04-09T18:09:02.000,332,MANHATTAN
405805,4/9/2020 18:06,6,6,2020-04-09T18:07:10.000,302,MANHATTAN
405824,4/9/2020 18:00,5,5,2020-04-09T18:00:35.000,384,MANHATTAN
405827,4/9/2020 17:59,4,4,2020-04-09T18:00:06.000,424,MANHATTAN
405830,4/9/2020 17:58,7,7,2020-04-09T18:02:38.000,943,MANHATTAN
405852,4/9/2020 17:52,4,4,2020-04-09T17:53:16.000,286,MANHATTAN
405854,4/9/2020 17:52,7,7,2020-04-09T17:52:42.000,311,MANHATTAN
405856,4/9/2020 17:52,4,3,2020-04-09T17:53:08.000,1006,MANHATTAN
405860,4/9/2020 17:51,4,4,2020-04-09T17:51:20.000,586,MANHATTAN
405861,4/9/2020 17:50,4,4,2020-04-09T17:51:14.000,442,MANHATTAN
405863,4/9/2020 17:50,6,6,2020-04-09T17:50:39.000,236,MANHATTAN
405902,4/9/2020 17:41,4,4,2020-04-09T17:41:53.000,389,MANHATTAN
405904,4/9/2020 17:41,6,6,2020-04-09T17:41:22.000,450,MANHATTAN
405922,4/9/2020 17:36,4,4,2020-04-09T17:37:06.000,395,MANHATTAN
405927,4/9/2020 17:34,7,7,2020-04-09T17:36:19.000,607,MANHATTAN
405933,4/9/2020 17:33,7,7,2020-04-09T17:36:06.000,972,MANHATTAN
405941,4/9/2020 17:31,5,3,2020-04-09T17:31:51.000,569,MANHATTAN
405954,4/9/2020 17:28,6,6,2020-04-09T17:28:39.000,0,MANHATTAN
405969,4/9/2020 17:23,5,5,2020-04-09T17:26:33.000,245,MANHATTAN
405987,4/9/2020 17:21,6,6,2020-04-09T17:22:02.000,1144,MANHATTAN
405990,4/9/2020 17:20,6,6,2020-04-09T17:20:41.000,335,MANHATTAN
405994,4/9/2020 17:19,5,5,2020-04-09T17:20:45.000,767,MANHATTAN
405998,4/9/2020 17:18,4,4,2020-04-09T17:18:38.000,728,MANHATTAN
406012,4/9/2020 17:14,6,6,2020-04-09T17:16:06.000,703,MANHATTAN
406019,4/9/2020 17:12,6,6,2020-04-09T17:16:27.000,915,MANHATTAN
406020,4/9/2020 17:12,5,5,2020-04-09T17:14:50.000,535,MANHATTAN
406027,4/9/2020 17:10,4,4,2020-04-09T17:11:23.000,396,MANHATTAN
406032,4/9/2020 17:10,5,5,2020-04-09T17:10:15.000,253,MANHATTAN
406033,4/9/2020 17:09,5,5,2020-04-09T17:10:18.000,1076,MANHATTAN
406034,4/9/2020 17:09,6,6,2020-04-09T17:10:05.000,449,MANHATTAN
406038,4/9/2020 17:08,6,6,2020-04-09T17:16:00.000,1251,MANHATTAN
406039,4/9/2020 17:08,6,6,2020-04-09T17:15:43.000,1019,MANHATTAN
406047,4/9/2020 17:06,6,6,2020-04-09T17:56:54.000,3468,MANHATTAN
406054,4/9/2020 17:05,6,6,2020-04-09T17:05:41.000,174,MANHATTAN
406065,4/9/2020 17:03,4,4,2020-04-09T17:04:51.000,338,MANHATTAN
406066,4/9/2020 17:03,4,4,2020-04-09T17:04:30.000,639,MANHATTAN
406086,4/9/2020 16:55,7,7,2020-04-09T16:57:33.000,838,MANHATTAN
406093,4/9/2020 16:54,4,4,2020-04-09T16:54:23.000,649,MANHATTAN
406096,4/9/2020 16:53,5,1,2020-04-09T16:53:29.000,383,MANHATTAN
406104,4/9/2020 16:51,7,7,2020-04-09T16:52:05.000,686,MANHATTAN
406110,4/9/2020 16:50,5,5,2020-04-09T16:51:20.000,1100,MANHATTAN
406114,4/9/2020 16:50,4,4,2020-04-09T16:50:18.000,414,MANHATTAN
406125,4/9/2020 16:46,6,6,2020-04-09T16:47:10.000,388,MANHATTAN
406128,4/9/2020 16:46,6,6,2020-04-09T16:48:37.000,431,MANHATTAN
406146,4/9/2020 16:43,6,3,2020-04-09T16:43:51.000,345,MANHATTAN
406147,4/9/2020 16:43,4,4,2020-04-09T16:43:18.000,487,MANHATTAN
406152,4/9/2020 16:42,4,4,2020-04-09T16:43:18.000,464,MANHATTAN
406158,4/9/2020 16:42,4,2,2020-04-09T16:42:51.000,311,MANHATTAN
406193,4/9/2020 16:32,6,6,2020-04-09T16:32:19.000,459,MANHATTAN
406195,4/9/2020 16:31,4,4,2020-04-09T16:31:53.000,894,MANHATTAN
406202,4/9/2020 16:29,4,4,2020-04-09T16:30:51.000,983,MANHATTAN
