ID,INCIDENT_DATETIME,INITIAL_SEVERITY_LEVEL_CODE,FINAL_SEVERITY_LEVEL_CODE,FIRST_ASSIGNMENT_DATETIME,INCIDENT_RESPONSE_SECONDS_QY,BOROUGH
452687,4/1/2020 11:02,4,4,2020-04-01T11:04:29.000,565,BROOKLYN
452689,4/1/2020 11:02,6,3,2020-04-01T11:42:11.000,3348,BROOKLYN
452693,4/1/2020 11:02,6,6,2020-04-01T11:40:27.000,2494,BROOKLYN
452701,4/1/2020 11:00,6,6,2020-04-01T11:27:47.000,2076,BROOKLYN
452709,4/1/2020 10:58,4,4,2020-04-01T11:02:05.000,551,BROOKLYN
452722,4/1/2020 10:56,5,5,2020-04-01T10:57:02.000,614,BROOKLYN
452726,4/1/2020 10:55,7,4,2020-04-01T11:03:22.000,940,BROOKLYN
452735,4/1/2020 10:53,6,6,2020-04-01T10:54:53.000,610,BROOKLYN
452738,4/1/2020 10:52,6,6,2020-04-01T11:03:01.000,1207,BROOKLYN
452739,4/1/2020 10:52,6,3,2020-04-01T10:53:09.000,600,BROOKLYN
452745,4/1/2020 10:52,7,7,2020-04-01T11:23:28.000,6167,BROOKLYN
452751,4/1/2020 10:51,6,6,2020-04-01T10:54:24.000,960,BROOKLYN
452760,4/1/2020 10:49,6,6,2020-04-01T10:49:29.000,552,BROOKLYN
452761,4/1/2020 10:48,6,6,2020-04-01T10:53:43.000,3694,BROOKLYN
452769,4/1/2020 10:47,6,6,2020-04-01T10:51:40.000,1396,BROOKLYN
452773,4/1/2020 10:46,6,6,2020-04-01T10:48:24.000,646,BROOKLYN
452776,4/1/2020 10:45,6,2,2020-04-01T10:46:24.000,794,BROOKLYN
452783,4/1/2020 10:44,4,4,2020-04-01T10:44:20.000,686,BROOKLYN
452794,4/1/2020 10:42,6,6,2020-04-01T10:48:34.000,1146,BROOKLYN
452798,4/1/2020 10:41,7,7,2020-04-01T12:21:46.000,6493,BROOKLYN
452806,4/1/2020 10:40,4,4,2020-04-01T10:43:27.000,908,BROOKLYN
452809,4/1/2020 10:40,4,4,2020-04-01T10:44:38.000,1080,BROOKLYN
452819,4/1/2020 10:37,6,6,2020-04-01T10:37:46.000,560,BROOKLYN
452826,4/1/2020 10:36,5,5,2020-04-01T10:47:01.000,1419,BROOKLYN
452832,4/1/2020 10:34,6,6,2020-04-01T10:39:24.000,1263,BROOKLYN
452835,4/1/2020 10:34,6,6,2020-04-01T10:48:08.000,1373,BROOKLYN
452838,4/1/2020 10:33,4,4,2020-04-01T10:37:24.000,1055,BROOKLYN
452842,4/1/2020 10:33,4,4,2020-04-01T10:38:57.000,565,BROOKLYN
452845,4/1/2020 10:33,4,4,2020-04-01T10:35:45.000,709,BROOKLYN
452848,4/1/2020 10:33,5,5,2020-04-01T10:39:06.000,1762,BROOKLYN
452849,4/1/2020 10:33,6,6,2020-04-01T11:40:40.000,4863,BROOKLYN
452850,4/1/2020 10:33,6,6,2020-04-01T10:33:27.000,487,BROOKLYN
452853,4/1/2020 10:32,4,4,2020-04-01T10:33:21.000,457,BROOKLYN
452859,4/1/2020 10:32,4,4,2020-04-01T10:36:10.000,901,BROOKLYN
452864,4/1/2020 10:32,5,5,2020-04-01T10:32:12.000,885,BROOKLYN
452865,4/1/2020 10:31,6,6,2020-04-01T10:32:06.000,864,BROOKLYN
452872,4/1/2020 10:30,6,6,2020-04-01T10:36:40.000,1375,BROOKLYN
452880,4/1/2020 10:28,6,6,2020-04-01T10:30:30.000,926,BROOKLYN
452897,4/1/2020 10:25,4,4,2020-04-01T10:27:21.000,273,BROOKLYN
452898,4/1/2020 10:25,7,7,2020-04-01T10:30:36.000,1040,BROOKLYN
452903,4/1/2020 10:25,6,6,2020-04-01T10:25:30.000,643,BROOKLYN
452924,4/1/2020 10:21,6,2,2020-04-01T10:24:35.000,630,BROOKLYN
452928,4/1/2020 10:20,6,6,2020-04-01T10:20:36.000,1033,BROOKLYN
452933,4/1/2020 10:18,4,4,2020-04-01T10:20:41.000,760,BROOKLYN
452936,4/1/2020 10:18,7,7,2020-04-01T12:03:09.000,7291,BROOKLYN
452942,4/1/2020 10:17,6,6,2020-04-01T11:40:04.000,5029,BROOKLYN
452945,4/1/2020 10:16,4,4,2020-04-01T10:20:31.000,2153,BROOKLYN
452952,4/1/2020 10:15,6,6,2020-04-01T10:15:23.000,372,BROOKLYN
452954,4/1/2020 10:14,6,2,2020-04-01T10:15:17.000,535,BROOKLYN
452956,4/1/2020 10:14,6,6,2020-04-01T10:14:35.000,406,BROOKLYN
452965,4/1/2020 10:12,4,2,2020-04-01T10:14:26.000,831,BROOKLYN
452975,4/1/2020 10:11,6,6,2020-04-01T10:11:28.000,265,BROOKLYN
452977,4/1/2020 10:11,5,5,2020-04-01T10:45:54.000,2898,BROOKLYN
452980,4/1/2020 10:10,4,4,2020-04-01T10:24:51.000,2651,BROOKLYN
452982,4/1/2020 10:10,6,6,2020-04-01T10:19:28.000,1779,BROOKLYN
452985,4/1/2020 10:09,4,4,2020-04-01T10:11:20.000,811,BROOKLYN
452994,4/1/2020 10:08,4,4,2020-04-01T10:19:10.000,1391,BROOKLYN
453001,4/1/2020 10:05,6,6,2020-04-01T10:08:48.000,622,BROOKLYN
453003,4/1/2020 10:04,4,4,2020-04-01T10:05:41.000,946,BROOKLYN
453006,4/1/2020 10:04,6,6,2020-04-01T10:04:07.000,0,BROOKLYN
453011,4/1/2020 10:03,7,7,2020-04-01T10:12:35.000,1197,BROOKLYN
453016,4/1/2020 10:02,6,6,2020-04-01T10:07:59.000,966,BROOKLYN
453017,4/1/2020 10:02,4,2,2020-04-01T10:17:20.000,1737,BROOKLYN
453027,4/1/2020 10:00,5,5,2020-04-01T10:02:11.000,447,BROOKLYN
453038,4/1/2020 9:57,6,6,2020-04-01T10:15:57.000,1427,BROOKLYN
453040,4/1/2020 9:57,5,5,2020-04-01T10:18:18.000,1774,BROOKLYN
453043,4/1/2020 9:56,6,6,2020-04-01T11:11:55.000,5234,BROOKLYN
453046,4/1/2020 9:56,4,2,2020-04-01T10:16:08.000,2138,BROOKLYN
453047,4/1/2020 9:56,6,2,2020-04-01T09:58:53.000,424,BROOKLYN
453056,4/1/2020 9:54,4,4,2020-04-01T10:15:33.000,2829,BROOKLYN
453058,4/1/2020 9:54,4,4,2020-04-01T10:14:36.000,1834,BROOKLYN
453059,4/1/2020 9:54,7,1,2020-04-01T09:54:31.000,7109,BROOKLYN
453061,4/1/2020 9:53,6,6,2020-04-01T09:59:39.000,963,BROOKLYN
453071,4/1/2020 9:51,4,4,2020-04-01T10:13:50.000,2435,BROOKLYN
453076,4/1/2020 9:50,6,6,2020-04-01T11:39:49.000,7494,BROOKLYN
453078,4/1/2020 9:50,4,4,2020-04-01T10:13:03.000,2225,BROOKLYN
453081,4/1/2020 9:49,4,2,2020-04-01T10:11:26.000,3167,BROOKLYN
453082,4/1/2020 9:49,6,6,2020-04-01T10:21:06.000,2889,BROOKLYN
453089,4/1/2020 9:49,6,6,2020-04-01T10:18:28.000,2632,BROOKLYN
453091,4/1/2020 9:48,6,6,2020-04-01T11:37:11.000,8874,BROOKLYN
453092,4/1/2020 9:48,4,4,2020-04-01T10:12:18.000,2422,BROOKLYN
453100,4/1/2020 9:48,6,6,2020-04-01T10:15:31.000,2224,BROOKLYN
453105,4/1/2020 9:46,7,7,2020-04-01T11:49:36.000,8534,BROOKLYN
453115,4/1/2020 9:44,4,4,2020-04-01T10:07:44.000,2814,BROOKLYN
453117,4/1/2020 9:44,6,2,2020-04-01T10:13:54.000,2051,BROOKLYN
453121,4/1/2020 9:44,6,6,2020-04-01T10:18:24.000,2457,BROOKLYN
453123,4/1/2020 9:43,4,4,2020-04-01T10:07:09.000,2422,BROOKLYN
453127,4/1/2020 9:43,6,6,2020-04-01T11:32:27.000,7357,BROOKLYN
453128,4/1/2020 9:43,4,4,2020-04-01T09:52:59.000,745,BROOKLYN
453138,4/1/2020 9:42,4,4,2020-04-01T09:43:16.000,782,BROOKLYN
453145,4/1/2020 9:42,4,4,2020-04-01T10:06:08.000,3107,BROOKLYN
453149,4/1/2020 9:41,4,4,2020-04-01T09:51:02.000,1654,BROOKLYN
453153,4/1/2020 9:41,5,5,2020-04-01T10:18:13.000,2553,BROOKLYN
453154,4/1/2020 9:41,5,5,2020-04-01T10:45:06.000,4256,BROOKLYN
453158,4/1/2020 9:40,4,4,2020-04-01T09:41:14.000,492,BROOKLYN
453160,4/1/2020 9:40,4,4,2020-04-01T09:40:28.000,492,BROOKLYN
453164,4/1/2020 9:39,4,4,2020-04-01T10:04:14.000,3762,BROOKLYN
453176,4/1/2020 9:37,5,5,2020-04-01T09:38:07.000,878,BROOKLYN
453187,4/1/2020 9:34,7,7,2020-04-01T09:37:07.000,3043,BROOKLYN
453188,4/1/2020 9:34,6,6,2020-04-01T11:23:50.000,7008,BROOKLYN
453193,4/1/2020 9:33,4,4,2020-04-01T10:03:58.000,2663,BROOKLYN
453196,4/1/2020 9:33,4,2,2020-04-01T09:49:51.000,2119,BROOKLYN
453199,4/1/2020 9:32,4,4,2020-04-01T09:41:07.000,1397,BROOKLYN
453200,4/1/2020 9:32,6,4,2020-04-01T09:38:19.000,4666,BROOKLYN
453209,4/1/2020 9:30,4,4,2020-04-01T09:34:37.000,2746,BROOKLYN
453210,4/1/2020 9:30,4,4,2020-04-01T09:33:05.000,526,BROOKLYN
453217,4/1/2020 9:29,4,4,2020-04-01T09:30:25.000,489,BROOKLYN
453220,4/1/2020 9:28,7,7,2020-04-01T10:21:58.000,4848,BROOKLYN
453227,4/1/2020 9:26,5,5,2020-04-01T10:22:53.000,4232,BROOKLYN
453228,4/1/2020 9:26,6,6,2020-04-01T09:28:49.000,1904,BROOKLYN
453229,4/1/2020 9:26,5,3,2020-04-01T09:29:59.000,415,BROOKLYN
453236,4/1/2020 9:24,6,6,2020-04-01T11:20:53.000,7156,BROOKLYN
453237,4/1/2020 9:24,6,6,2020-04-01T09:27:13.000,403,BROOKLYN
453238,4/1/2020 9:24,6,6,2020-04-01T09:27:07.000,622,BROOKLYN
453239,4/1/2020 9:24,4,4,2020-04-01T09:25:34.000,698,BROOKLYN
453245,4/1/2020 9:22,6,6,2020-04-01T09:22:44.000,953,BROOKLYN
453247,4/1/2020 9:22,4,4,2020-04-01T09:22:26.000,515,BROOKLYN
453251,4/1/2020 9:21,5,5,2020-04-01T09:21:59.000,529,BROOKLYN
453253,4/1/2020 9:21,4,4,2020-04-01T09:21:49.000,795,BROOKLYN
453255,4/1/2020 9:20,6,6,2020-04-01T09:21:12.000,404,BROOKLYN
453257,4/1/2020 9:20,6,6,2020-04-01T09:21:23.000,840,BROOKLYN
453268,4/1/2020 9:18,7,7,2020-04-01T09:20:01.000,9268,BROOKLYN
453270,4/1/2020 9:18,6,6,2020-04-01T09:20:10.000,858,BROOKLYN
453280,4/1/2020 9:15,5,5,2020-04-01T09:15:46.000,0,BROOKLYN
453285,4/1/2020 9:14,6,6,2020-04-01T11:19:14.000,9411,BROOKLYN
453301,4/1/2020 9:12,5,5,2020-04-01T09:12:35.000,510,BROOKLYN
453302,4/1/2020 9:12,6,6,2020-04-01T09:13:19.000,770,BROOKLYN
453304,4/1/2020 9:11,5,5,2020-04-01T09:12:19.000,745,BROOKLYN
453305,4/1/2020 9:11,4,4,2020-04-01T09:12:09.000,495,BROOKLYN
453308,4/1/2020 9:10,6,6,2020-04-01T09:10:47.000,432,BROOKLYN
453319,4/1/2020 9:08,7,7,2020-04-01T09:08:34.000,1072,BROOKLYN
453325,4/1/2020 9:07,6,6,2020-04-01T09:08:14.000,422,BROOKLYN
453328,4/1/2020 9:07,7,7,2020-04-01T09:08:26.000,1366,BROOKLYN
453329,4/1/2020 9:06,5,5,2020-04-01T09:12:12.000,1638,BROOKLYN
453337,4/1/2020 9:05,6,6,2020-04-01T09:05:34.000,1279,BROOKLYN
453338,4/1/2020 9:05,7,7,2020-04-01T09:05:20.000,209,BROOKLYN
453339,4/1/2020 9:05,6,6,2020-04-01T09:08:00.000,636,BROOKLYN
453345,4/1/2020 9:04,6,6,2020-04-01T09:06:32.000,941,BROOKLYN
453364,4/1/2020 8:59,6,6,2020-04-01T08:59:58.000,366,BROOKLYN
453367,4/1/2020 8:58,6,6,2020-04-01T08:59:32.000,1372,BROOKLYN
453369,4/1/2020 8:58,5,5,2020-04-01T09:06:21.000,955,BROOKLYN
453387,4/1/2020 8:55,7,7,2020-04-01T11:40:43.000,10351,BROOKLYN
453390,4/1/2020 8:54,4,4,2020-04-01T09:05:08.000,1035,BROOKLYN
453394,4/1/2020 8:53,6,6,2020-04-01T11:11:34.000,9797,BROOKLYN
453401,4/1/2020 8:51,6,6,2020-04-01T11:04:02.000,9441,BROOKLYN
453405,4/1/2020 8:50,5,5,2020-04-01T08:52:18.000,989,BROOKLYN
453414,4/1/2020 8:48,5,5,2020-04-01T08:52:04.000,808,BROOKLYN
453422,4/1/2020 8:47,4,4,2020-04-01T08:47:30.000,1065,BROOKLYN
453427,4/1/2020 8:46,4,1,2020-04-01T08:47:08.000,641,BROOKLYN
453434,4/1/2020 8:44,6,6,2020-04-01T08:44:47.000,1261,BROOKLYN
453439,4/1/2020 8:43,5,5,2020-04-01T08:44:38.000,1268,BROOKLYN
453465,4/1/2020 8:38,6,6,2020-04-01T10:54:44.000,9090,BROOKLYN
453477,4/1/2020 8:35,7,7,2020-04-01T08:42:55.000,868,BROOKLYN
453482,4/1/2020 8:33,5,5,2020-04-01T08:40:23.000,1084,BROOKLYN
453485,4/1/2020 8:33,6,6,2020-04-01T08:56:45.000,2112,BROOKLYN
453487,4/1/2020 8:32,6,6,2020-04-01T08:53:20.000,1541,BROOKLYN
453488,4/1/2020 8:32,6,6,2020-04-01T08:33:40.000,1482,BROOKLYN
453497,4/1/2020 8:28,6,6,2020-04-01T08:29:18.000,622,BROOKLYN
453509,4/1/2020 8:24,5,5,2020-04-01T08:25:14.000,302,BROOKLYN
453522,4/1/2020 8:21,7,7,2020-04-01T08:22:44.000,1184,BROOKLYN
453527,4/1/2020 8:20,5,3,2020-04-01T08:24:06.000,758,BROOKLYN
453532,4/1/2020 8:20,6,6,2020-04-01T08:20:13.000,402,BROOKLYN
453537,4/1/2020 8:19,4,4,2020-04-01T08:19:57.000,618,BROOKLYN
453554,4/1/2020 8:15,7,7,2020-04-01T08:15:44.000,224,BROOKLYN
453557,4/1/2020 8:14,6,6,2020-04-01T08:14:47.000,1652,BROOKLYN
453565,4/1/2020 8:12,5,5,2020-04-01T08:12:25.000,553,BROOKLYN
453589,4/1/2020 8:05,4,4,2020-04-01T08:06:37.000,1138,BROOKLYN
453607,4/1/2020 7:57,7,7,2020-04-01T08:21:27.000,4424,BROOKLYN
453608,4/1/2020 7:57,4,4,2020-04-01T08:09:01.000,864,BROOKLYN
453616,4/1/2020 7:54,5,5,2020-04-01T07:56:44.000,600,BROOKLYN
453621,4/1/2020 7:53,4,4,2020-04-01T07:56:22.000,1484,BROOKLYN
453625,4/1/2020 7:53,6,6,2020-04-01T07:53:44.000,334,BROOKLYN
453643,4/1/2020 7:47,4,7,2020-04-01T07:48:04.000,2142,BROOKLYN
453649,4/1/2020 7:45,6,6,2020-04-01T08:20:11.000,2897,BROOKLYN
453653,4/1/2020 7:43,6,6,2020-04-01T07:44:29.000,3116,BROOKLYN
453654,4/1/2020 7:43,6,6,2020-04-01T07:45:29.000,757,BROOKLYN
453668,4/1/2020 7:38,4,4,2020-04-01T08:19:36.000,2916,BROOKLYN
453674,4/1/2020 7:36,4,4,2020-04-01T07:48:46.000,1525,BROOKLYN
453677,4/1/2020 7:36,6,6,2020-04-01T07:51:14.000,1162,BROOKLYN
453681,4/1/2020 7:35,4,4,2020-04-01T07:59:22.000,2980,BROOKLYN
453684,4/1/2020 7:33,4,4,2020-04-01T07:51:29.000,2805,BROOKLYN
453690,4/1/2020 7:31,5,5,2020-04-01T08:19:43.000,3265,BROOKLYN
453699,4/1/2020 7:25,5,5,2020-04-01T07:33:46.000,1883,BROOKLYN
453703,4/1/2020 7:24,6,6,2020-04-01T07:25:05.000,805,BROOKLYN
453705,4/1/2020 7:23,5,5,2020-04-01T07:23:44.000,489,BROOKLYN
453714,4/1/2020 7:19,6,6,2020-04-01T07:19:26.000,304,BROOKLYN
453718,4/1/2020 7:17,7,7,2020-04-01T07:19:32.000,1762,BROOKLYN
453723,4/1/2020 7:16,4,4,2020-04-01T07:17:40.000,523,BROOKLYN
453724,4/1/2020 7:15,7,7,2020-04-01T07:19:07.000,1773,BROOKLYN
453725,4/1/2020 7:15,5,6,2020-04-01T07:26:40.000,1117,BROOKLYN
453736,4/1/2020 7:11,6,6,2020-04-01T07:12:31.000,1880,BROOKLYN
453751,4/1/2020 7:06,6,6,2020-04-01T07:10:29.000,2617,BROOKLYN
453756,4/1/2020 7:03,6,6,2020-04-01T07:14:34.000,1086,BROOKLYN
453760,4/1/2020 7:02,4,4,2020-04-01T07:02:34.000,1190,BROOKLYN
453761,4/1/2020 7:01,6,6,2020-04-01T07:02:16.000,247,BROOKLYN
453763,4/1/2020 7:01,6,6,2020-04-01T07:02:04.000,2653,BROOKLYN
453788,4/1/2020 6:47,4,4,2020-04-01T06:48:40.000,1330,BROOKLYN
453789,4/1/2020 6:47,6,6,2020-04-01T06:47:51.000,1313,BROOKLYN
453809,4/1/2020 6:40,5,5,2020-04-01T06:42:29.000,770,BROOKLYN
453821,4/1/2020 6:32,6,6,2020-04-01T06:32:57.000,304,BROOKLYN
453824,4/1/2020 6:31,5,6,2020-04-01T06:31:53.000,0,BROOKLYN
453832,4/1/2020 6:29,6,6,2020-04-01T06:29:46.000,839,BROOKLYN
453838,4/1/2020 6:26,4,4,2020-04-01T06:27:43.000,1022,BROOKLYN
453846,4/1/2020 6:22,4,2,2020-04-01T06:22:22.000,634,BROOKLYN
453858,4/1/2020 6:15,6,6,2020-04-01T06:15:54.000,578,BROOKLYN
453863,4/1/2020 6:12,4,4,2020-04-01T06:13:12.000,1240,BROOKLYN
453865,4/1/2020 6:12,6,6,2020-04-01T06:12:46.000,2371,BROOKLYN
453874,4/1/2020 6:07,7,7,2020-04-01T06:08:33.000,1799,BROOKLYN
453877,4/1/2020 6:06,5,5,2020-04-01T06:08:23.000,823,BROOKLYN
453879,4/1/2020 6:04,5,7,2020-04-01T06:04:46.000,750,BROOKLYN
453886,4/1/2020 5:58,7,7,2020-04-01T05:59:09.000,1238,BROOKLYN
453888,4/1/2020 5:58,4,4,2020-04-01T05:58:09.000,665,BROOKLYN
453896,4/1/2020 5:53,5,5,2020-04-01T05:55:44.000,819,BROOKLYN
453902,4/1/2020 5:50,7,7,2020-04-01T05:51:13.000,840,BROOKLYN
453907,4/1/2020 5:46,4,4,2020-04-01T05:47:29.000,297,BROOKLYN
453917,4/1/2020 5:42,7,3,2020-04-01T05:42:48.000,603,BROOKLYN
453923,4/1/2020 5:39,6,6,2020-04-01T05:40:38.000,1786,BROOKLYN
453926,4/1/2020 5:38,4,4,2020-04-01T05:39:00.000,666,BROOKLYN
453933,4/1/2020 5:35,5,5,2020-04-01T05:35:56.000,308,BROOKLYN
453934,4/1/2020 5:35,6,6,2020-04-01T05:35:11.000,267,BROOKLYN
453940,4/1/2020 5:30,6,6,2020-04-01T05:31:12.000,404,BROOKLYN
453954,4/1/2020 5:25,4,4,2020-04-01T05:25:27.000,319,BROOKLYN
453958,4/1/2020 5:21,7,7,2020-04-01T05:21:59.000,1013,BROOKLYN
453962,4/1/2020 5:20,6,3,2020-04-01T05:20:50.000,712,BROOKLYN
453971,4/1/2020 5:15,4,4,2020-04-01T05:15:28.000,640,BROOKLYN
453973,4/1/2020 5:14,4,4,2020-04-01T05:15:05.000,255,BROOKLYN
453975,4/1/2020 5:13,5,5,2020-04-01T05:14:36.000,564,BROOKLYN
453983,4/1/2020 5:07,4,6,2020-04-01T05:10:16.000,1031,BROOKLYN
453990,4/1/2020 5:06,4,4,2020-04-01T05:06:42.000,497,BROOKLYN
453998,4/1/2020 5:01,4,4,2020-04-01T05:02:10.000,502,BROOKLYN
454002,4/1/2020 4:58,5,6,2020-04-01T04:58:34.000,473,BROOKLYN
454004,4/1/2020 4:57,5,5,2020-04-01T04:57:38.000,847,BROOKLYN
454009,4/1/2020 4:54,4,4,2020-04-01T04:54:46.000,551,BROOKLYN
454010,4/1/2020 4:54,6,6,2020-04-01T04:54:27.000,688,BROOKLYN
454018,4/1/2020 4:50,4,4,2020-04-01T04:50:49.000,749,BROOKLYN
454021,4/1/2020 4:48,7,2,2020-04-01T04:48:35.000,1849,BROOKLYN
454037,4/1/2020 4:39,7,7,2020-04-01T04:40:16.000,297,BROOKLYN
454040,4/1/2020 4:38,6,6,2020-04-01T04:41:17.000,877,BROOKLYN
454056,4/1/2020 4:30,4,4,2020-04-01T04:30:35.000,355,BROOKLYN
454060,4/1/2020 4:25,4,4,2020-04-01T04:26:24.000,1099,BROOKLYN
454063,4/1/2020 4:25,4,4,2020-04-01T04:25:24.000,640,BROOKLYN
454069,4/1/2020 4:23,7,7,2020-04-01T04:24:08.000,1110,BROOKLYN
454070,4/1/2020 4:23,5,5,2020-04-01T04:23:59.000,279,BROOKLYN
454073,4/1/2020 4:21,5,5,2020-04-01T04:22:17.000,489,BROOKLYN
454081,4/1/2020 4:19,5,5,2020-04-01T04:20:05.000,1913,BROOKLYN
454087,4/1/2020 4:16,4,4,2020-04-01T04:16:58.000,423,BROOKLYN
454093,4/1/2020 4:13,6,6,2020-04-01T04:13:57.000,328,BROOKLYN
454109,4/1/2020 4:09,4,6,2020-04-01T04:09:11.000,451,BROOKLYN
454110,4/1/2020 4:08,4,6,2020-04-01T04:10:48.000,754,BROOKLYN
454111,4/1/2020 4:08,4,4,2020-04-01T04:08:24.000,381,BROOKLYN
454122,4/1/2020 4:03,5,5,2020-04-01T04:03:38.000,387,BROOKLYN
454124,4/1/2020 4:02,6,6,2020-04-01T04:05:40.000,905,BROOKLYN
454127,4/1/2020 4:02,7,7,2020-04-01T04:02:34.000,780,BROOKLYN
454131,4/1/2020 4:00,5,5,2020-04-01T04:00:24.000,610,BROOKLYN
454137,4/1/2020 3:58,6,6,2020-04-01T03:58:37.000,202,BROOKLYN
454145,4/1/2020 3:53,4,4,2020-04-01T03:54:34.000,466,BROOKLYN
454166,4/1/2020 3:44,6,6,2020-04-01T03:45:32.000,422,BROOKLYN
454176,4/1/2020 3:40,5,5,2020-04-01T03:40:38.000,436,BROOKLYN
454182,4/1/2020 3:38,6,6,2020-04-01T03:39:20.000,512,BROOKLYN
454190,4/1/2020 3:37,6,6,2020-04-01T03:39:45.000,857,BROOKLYN
454203,4/1/2020 3:32,5,5,2020-04-01T03:32:58.000,1533,BROOKLYN
454213,4/1/2020 3:28,6,6,2020-04-01T03:29:15.000,535,BROOKLYN
454214,4/1/2020 3:28,5,5,2020-04-01T03:28:22.000,247,BROOKLYN
454224,4/1/2020 3:23,5,5,2020-04-01T03:24:36.000,383,BROOKLYN
454233,4/1/2020 3:18,6,6,2020-04-01T03:18:57.000,567,BROOKLYN
454236,4/1/2020 3:16,5,5,2020-04-01T03:17:12.000,1653,BROOKLYN
454241,4/1/2020 3:14,6,6,2020-04-01T03:15:44.000,380,BROOKLYN
454246,4/1/2020 3:13,4,4,2020-04-01T03:13:45.000,330,BROOKLYN
454256,4/1/2020 3:10,7,7,2020-04-01T03:10:12.000,335,BROOKLYN
454270,4/1/2020 3:00,6,6,2020-04-01T03:01:15.000,772,BROOKLYN
454275,4/1/2020 2:58,7,7,2020-04-01T02:58:41.000,1279,BROOKLYN
454276,4/1/2020 2:57,5,5,2020-04-01T03:05:18.000,995,BROOKLYN
454283,4/1/2020 2:55,6,6,2020-04-01T02:55:30.000,532,BROOKLYN
454284,4/1/2020 2:54,6,6,2020-04-01T02:55:18.000,337,BROOKLYN
454286,4/1/2020 2:53,4,4,2020-04-01T02:53:22.000,0,BROOKLYN
454294,4/1/2020 2:49,6,6,2020-04-01T02:49:52.000,607,BROOKLYN
454296,4/1/2020 2:48,7,7,2020-04-01T02:48:40.000,229,BROOKLYN
454313,4/1/2020 2:40,7,6,2020-04-01T02:53:55.000,1564,BROOKLYN
454315,4/1/2020 2:39,7,7,2020-04-01T02:39:44.000,1262,BROOKLYN
454323,4/1/2020 2:35,7,7,2020-04-01T02:36:11.000,1048,BROOKLYN
454326,4/1/2020 2:32,7,4,2020-04-01T02:35:09.000,512,BROOKLYN
454329,4/1/2020 2:31,6,6,2020-04-01T02:31:43.000,305,BROOKLYN
454332,4/1/2020 2:30,6,6,2020-04-01T02:34:18.000,713,BROOKLYN
454334,4/1/2020 2:29,5,5,2020-04-01T02:30:01.000,678,BROOKLYN
454335,4/1/2020 2:29,4,3,2020-04-01T02:30:15.000,143,BROOKLYN
454342,4/1/2020 2:27,6,6,2020-04-01T02:28:19.000,525,BROOKLYN
454345,4/1/2020 2:27,5,5,2020-04-01T02:27:32.000,257,BROOKLYN
454367,4/1/2020 2:20,4,4,2020-04-01T02:22:34.000,854,BROOKLYN
454372,4/1/2020 2:18,7,7,2020-04-01T02:19:23.000,720,BROOKLYN
454380,4/1/2020 2:14,7,7,2020-04-01T02:15:17.000,552,BROOKLYN
454401,4/1/2020 2:04,6,6,2020-04-01T02:04:12.000,624,BROOKLYN
454405,4/1/2020 2:01,6,6,2020-04-01T02:02:18.000,287,BROOKLYN
454407,4/1/2020 1:59,7,7,2020-04-01T02:00:32.000,864,BROOKLYN
454414,4/1/2020 1:58,7,7,2020-04-01T01:59:09.000,686,BROOKLYN
454427,4/1/2020 1:52,4,4,2020-04-01T01:52:39.000,286,BROOKLYN
454431,4/1/2020 1:50,6,6,2020-04-01T01:50:46.000,237,BROOKLYN
454448,4/1/2020 1:45,6,3,2020-04-01T01:45:36.000,174,BROOKLYN
454457,4/1/2020 1:41,4,4,2020-04-01T01:41:51.000,86,BROOKLYN
454464,4/1/2020 1:39,6,6,2020-04-01T01:40:18.000,499,BROOKLYN
454475,4/1/2020 1:33,6,6,2020-04-01T01:34:38.000,840,BROOKLYN
454495,4/1/2020 1:26,6,6,2020-04-01T01:26:39.000,453,BROOKLYN
454507,4/1/2020 1:23,6,6,2020-04-01T01:23:36.000,748,BROOKLYN
454509,4/1/2020 1:22,5,5,2020-04-01T01:22:28.000,377,BROOKLYN
454520,4/1/2020 1:19,4,4,2020-04-01T01:19:32.000,782,BROOKLYN
454524,4/1/2020 1:18,7,7,2020-04-01T01:19:08.000,1398,BROOKLYN
454532,4/1/2020 1:14,4,4,2020-04-01T01:14:47.000,626,BROOKLYN
454540,4/1/2020 1:11,4,4,2020-04-01T01:11:56.000,598,BROOKLYN
454545,4/1/2020 1:10,4,4,2020-04-01T01:10:44.000,328,BROOKLYN
454553,4/1/2020 1:07,5,5,2020-04-01T01:07:43.000,590,BROOKLYN
454563,4/1/2020 1:05,6,6,2020-04-01T01:05:50.000,705,BROOKLYN
454564,4/1/2020 1:05,7,7,2020-04-01T01:06:10.000,1519,BROOKLYN
454569,4/1/2020 1:02,6,6,2020-04-01T01:05:01.000,832,BROOKLYN
454575,4/1/2020 1:00,6,6,2020-04-01T01:04:46.000,840,BROOKLYN
454579,4/1/2020 0:59,5,5,2020-04-01T01:00:12.000,527,BROOKLYN
454589,4/1/2020 0:55,7,7,2020-04-01T00:57:54.000,1583,BROOKLYN
454592,4/1/2020 0:54,5,5,2020-04-01T00:57:40.000,766,BROOKLYN
454593,4/1/2020 0:54,4,5,2020-04-01T00:55:02.000,1090,BROOKLYN
454598,4/1/2020 0:52,6,6,2020-04-01T00:52:24.000,329,BROOKLYN
454599,4/1/2020 0:51,5,4,2020-04-01T00:51:31.000,328,BROOKLYN
