ID,INCIDENT_DATETIME,INITIAL_SEVERITY_LEVEL_CODE,FINAL_SEVERITY_LEVEL_CODE,FIRST_ASSIGNMENT_DATETIME,INCIDENT_RESPONSE_SECONDS_QY,BOROUGH
445344,4/2/2020 15:19,6,6,2020-04-02T15:29:27.000,2488,BRONX
445355,4/2/2020 15:17,6,3,2020-04-02T15:18:01.000,1053,BRONX
445368,4/2/2020 15:15,7,7,2020-04-02T15:21:10.000,1354,BRONX
445380,4/2/2020 15:11,4,4,2020-04-02T15:12:18.000,402,BRONX
445383,4/2/2020 15:11,6,3,2020-04-02T15:14:04.000,639,BRONX
445385,4/2/2020 15:11,7,7,2020-04-02T15:44:28.000,2637,BRONX
445391,4/2/2020 15:10,7,7,2020-04-02T15:17:25.000,442,BRONX
445395,4/2/2020 15:09,4,4,2020-04-02T15:09:53.000,844,BRONX
445400,4/2/2020 15:09,6,6,2020-04-02T15:15:48.000,1575,BRONX
445407,4/2/2020 15:07,6,6,2020-04-02T15:07:57.000,1,BRONX
445408,4/2/2020 15:07,6,6,2020-04-02T15:11:52.000,892,BRONX
445417,4/2/2020 15:06,4,4,2020-04-02T15:06:16.000,514,BRONX
445420,4/2/2020 15:05,6,6,2020-04-02T15:06:21.000,172,BRONX
445425,4/2/2020 15:04,4,2,2020-04-02T15:04:39.000,374,BRONX
445453,4/2/2020 14:58,4,4,2020-04-02T15:14:22.000,1344,BRONX
445468,4/2/2020 14:54,6,6,2020-04-02T15:06:45.000,2126,BRONX
445474,4/2/2020 14:53,4,4,2020-04-02T14:53:13.000,549,BRONX
445486,4/2/2020 14:50,4,2,2020-04-02T14:50:54.000,690,BRONX
445488,4/2/2020 14:50,7,7,2020-04-02T16:03:57.000,4693,BRONX
445490,4/2/2020 14:50,6,2,2020-04-02T15:00:04.000,1331,BRONX
445506,4/2/2020 14:46,6,6,2020-04-02T14:47:21.000,538,BRONX
445548,4/2/2020 14:39,6,6,2020-04-02T15:06:31.000,2684,BRONX
445559,4/2/2020 14:38,4,4,2020-04-02T14:39:31.000,1289,BRONX
445565,4/2/2020 14:37,6,6,2020-04-02T14:49:34.000,1484,BRONX
445567,4/2/2020 14:36,7,7,2020-04-02T15:18:59.000,7708,BRONX
445568,4/2/2020 14:36,4,2,2020-04-02T14:38:45.000,760,BRONX
445570,4/2/2020 14:36,6,6,2020-04-02T14:45:02.000,1419,BRONX
445589,4/2/2020 14:33,6,6,2020-04-02T15:12:30.000,3738,BRONX
445595,4/2/2020 14:32,5,5,2020-04-02T14:33:17.000,347,BRONX
445599,4/2/2020 14:31,4,4,2020-04-02T14:33:08.000,1328,BRONX
445616,4/2/2020 14:28,7,7,2020-04-02T14:52:57.000,13547,BRONX
445617,4/2/2020 14:28,6,6,2020-04-02T14:29:32.000,874,BRONX
445623,4/2/2020 14:26,6,6,2020-04-02T14:26:44.000,569,BRONX
445625,4/2/2020 14:26,4,4,2020-04-02T14:26:55.000,2447,BRONX
445632,4/2/2020 14:24,5,5,2020-04-02T14:24:56.000,825,BRONX
445654,4/2/2020 14:20,6,6,2020-04-02T14:21:06.000,439,BRONX
445671,4/2/2020 14:18,5,5,2020-04-02T14:21:51.000,14785,BRONX
445675,4/2/2020 14:17,4,4,2020-04-02T14:17:24.000,706,BRONX
445700,4/2/2020 14:12,6,2,2020-04-02T14:16:23.000,1346,BRONX
445704,4/2/2020 14:11,6,6,2020-04-02T14:20:37.000,1938,BRONX
445707,4/2/2020 14:10,6,6,2020-04-02T14:14:51.000,962,BRONX
445708,4/2/2020 14:10,4,4,2020-04-02T14:12:30.000,256,BRONX
445718,4/2/2020 14:09,4,2,2020-04-02T14:11:41.000,843,BRONX
445726,4/2/2020 14:07,6,6,2020-04-02T14:14:44.000,1653,BRONX
445729,4/2/2020 14:06,4,2,2020-04-02T14:11:54.000,960,BRONX
445730,4/2/2020 14:06,4,4,2020-04-02T14:12:24.000,1160,BRONX
445741,4/2/2020 14:05,6,6,2020-04-02T14:19:28.000,1869,BRONX
445744,4/2/2020 14:04,4,4,2020-04-02T14:07:04.000,641,BRONX
445752,4/2/2020 14:02,6,6,2020-04-02T14:14:20.000,1431,BRONX
445771,4/2/2020 13:58,6,6,2020-04-02T14:16:02.000,3810,BRONX
445774,4/2/2020 13:58,4,4,2020-04-02T14:13:36.000,1345,BRONX
445775,4/2/2020 13:57,4,4,2020-04-02T14:03:18.000,1111,BRONX
445787,4/2/2020 13:55,6,6,2020-04-02T14:12:41.000,1720,BRONX
445814,4/2/2020 13:49,7,7,2020-04-02T14:22:12.000,2438,BRONX
445816,4/2/2020 13:49,4,1,2020-04-02T13:51:29.000,636,BRONX
445825,4/2/2020 13:48,4,4,2020-04-02T13:53:17.000,1267,BRONX
445830,4/2/2020 13:48,7,7,2020-04-02T13:57:34.000,566,BRONX
445840,4/2/2020 13:46,4,4,2020-04-02T13:46:30.000,1165,BRONX
445864,4/2/2020 13:41,6,6,2020-04-02T13:47:03.000,1314,BRONX
445875,4/2/2020 13:39,4,4,2020-04-02T13:44:50.000,943,BRONX
445879,4/2/2020 13:37,6,6,2020-04-02T13:37:47.000,668,BRONX
445889,4/2/2020 13:36,6,6,2020-04-02T13:41:12.000,1070,BRONX
445891,4/2/2020 13:36,6,2,2020-04-02T13:36:22.000,723,BRONX
445892,4/2/2020 13:35,7,7,2020-04-02T13:41:18.000,459,BRONX
445927,4/2/2020 13:28,6,6,2020-04-02T13:32:55.000,1420,BRONX
445928,4/2/2020 13:28,4,4,2020-04-02T13:30:53.000,130,BRONX
445936,4/2/2020 13:27,4,4,2020-04-02T13:27:20.000,1223,BRONX
445955,4/2/2020 13:24,5,5,2020-04-02T13:27:14.000,717,BRONX
445966,4/2/2020 13:21,6,6,2020-04-02T13:31:44.000,2100,BRONX
445970,4/2/2020 13:21,4,2,2020-04-02T13:26:21.000,567,BRONX
445971,4/2/2020 13:21,4,4,2020-04-02T13:23:04.000,141,BRONX
445972,4/2/2020 13:20,6,6,2020-04-02T13:29:07.000,1065,BRONX
445983,4/2/2020 13:18,7,7,2020-04-02T13:44:31.000,2791,BRONX
446036,4/2/2020 13:08,4,4,2020-04-02T13:08:51.000,491,BRONX
446043,4/2/2020 13:06,6,6,2020-04-02T13:07:04.000,440,BRONX
446045,4/2/2020 13:06,4,2,2020-04-02T13:09:03.000,910,BRONX
446062,4/2/2020 13:03,4,3,2020-04-02T13:04:25.000,377,BRONX
446085,4/2/2020 12:59,7,7,2020-04-02T13:14:22.000,2703,BRONX
446100,4/2/2020 12:56,6,3,2020-04-02T13:00:37.000,698,BRONX
446107,4/2/2020 12:55,6,6,2020-04-02T13:12:36.000,1662,BRONX
446131,4/2/2020 12:50,4,4,2020-04-02T13:03:36.000,1302,BRONX
446140,4/2/2020 12:49,7,7,2020-04-02T13:01:09.000,2978,BRONX
446144,4/2/2020 12:48,4,4,2020-04-02T13:02:12.000,1447,BRONX
446147,4/2/2020 12:47,4,4,2020-04-02T12:53:04.000,1838,BRONX
446164,4/2/2020 12:43,4,4,2020-04-02T12:44:19.000,794,BRONX
446181,4/2/2020 12:39,6,7,2020-04-02T12:39:50.000,574,BRONX
446198,4/2/2020 12:35,7,7,2020-04-02T12:47:26.000,1039,BRONX
446240,4/2/2020 12:27,4,4,2020-04-02T12:27:26.000,676,BRONX
446253,4/2/2020 12:25,4,4,2020-04-02T12:35:38.000,1225,BRONX
446255,4/2/2020 12:24,4,4,2020-04-02T12:25:18.000,923,BRONX
446275,4/2/2020 12:22,7,7,2020-04-02T12:43:33.000,2116,BRONX
446291,4/2/2020 12:19,6,6,2020-04-02T12:39:43.000,2257,BRONX
446301,4/2/2020 12:17,6,3,2020-04-02T12:19:41.000,467,BRONX
446306,4/2/2020 12:16,6,6,2020-04-02T12:39:25.000,2110,BRONX
446313,4/2/2020 12:15,6,3,2020-04-02T12:36:46.000,2304,BRONX
446317,4/2/2020 12:13,5,5,2020-04-02T12:28:18.000,1898,BRONX
446322,4/2/2020 12:12,4,4,2020-04-02T12:20:15.000,1351,BRONX
446330,4/2/2020 12:11,6,6,2020-04-02T12:13:01.000,891,BRONX
446336,4/2/2020 12:10,4,4,2020-04-02T12:11:24.000,859,BRONX
446372,4/2/2020 12:03,4,4,2020-04-02T12:10:10.000,1786,BRONX
446376,4/2/2020 12:03,6,6,2020-04-02T12:07:05.000,1036,BRONX
446379,4/2/2020 12:02,6,6,2020-04-02T12:07:22.000,796,BRONX
446383,4/2/2020 12:02,5,5,2020-04-02T12:03:41.000,853,BRONX
446390,4/2/2020 12:00,4,4,2020-04-02T12:15:13.000,1596,BRONX
446392,4/2/2020 12:00,6,6,2020-04-02T12:06:52.000,2813,BRONX
446399,4/2/2020 11:59,6,6,2020-04-02T11:59:19.000,0,BRONX
446402,4/2/2020 11:59,6,6,2020-04-02T12:02:54.000,899,BRONX
446404,4/2/2020 11:57,4,4,2020-04-02T11:58:00.000,582,BRONX
446414,4/2/2020 11:55,6,6,2020-04-02T11:55:39.000,434,BRONX
446415,4/2/2020 11:55,4,4,2020-04-02T11:56:38.000,636,BRONX
446427,4/2/2020 11:53,4,4,2020-04-02T11:53:57.000,223,BRONX
446455,4/2/2020 11:46,4,4,2020-04-02T11:54:42.000,1243,BRONX
446465,4/2/2020 11:44,6,6,2020-04-02T11:46:36.000,857,BRONX
446468,4/2/2020 11:43,4,4,2020-04-02T11:46:34.000,1339,BRONX
446469,4/2/2020 11:43,5,5,2020-04-02T11:55:23.000,2817,BRONX
446476,4/2/2020 11:42,4,4,2020-04-02T11:42:54.000,435,BRONX
446479,4/2/2020 11:41,4,1,2020-04-02T11:43:37.000,633,BRONX
446493,4/2/2020 11:39,4,4,2020-04-02T11:40:40.000,324,BRONX
446501,4/2/2020 11:38,6,7,2020-04-02T11:40:23.000,887,BRONX
446503,4/2/2020 11:38,7,7,2020-04-02T11:39:24.000,873,BRONX
446524,4/2/2020 11:33,6,6,2020-04-02T11:37:03.000,778,BRONX
446527,4/2/2020 11:33,6,3,2020-04-02T11:33:48.000,2197,BRONX
446533,4/2/2020 11:31,7,6,2020-04-02T11:40:15.000,1482,BRONX
446542,4/2/2020 11:29,4,4,2020-04-02T11:29:34.000,0,BRONX
446567,4/2/2020 11:24,4,4,2020-04-02T11:41:53.000,1545,BRONX
446576,4/2/2020 11:22,6,2,2020-04-02T11:38:01.000,1419,BRONX
446579,4/2/2020 11:21,6,6,2020-04-02T11:24:08.000,602,BRONX
446580,4/2/2020 11:21,6,4,2020-04-02T11:25:02.000,640,BRONX
446582,4/2/2020 11:21,4,2,2020-04-02T11:21:56.000,380,BRONX
446586,4/2/2020 11:19,4,4,2020-04-02T11:20:27.000,346,BRONX
446597,4/2/2020 11:17,6,6,2020-04-02T11:18:28.000,733,BRONX
446612,4/2/2020 11:13,4,4,2020-04-02T11:14:48.000,789,BRONX
446644,4/2/2020 11:08,4,4,2020-04-02T11:09:43.000,498,BRONX
446656,4/2/2020 11:05,6,6,2020-04-02T11:07:08.000,778,BRONX
446657,4/2/2020 11:05,6,6,2020-04-02T11:05:42.000,0,BRONX
446658,4/2/2020 11:05,6,6,2020-04-02T11:05:52.000,740,BRONX
446660,4/2/2020 11:05,5,3,2020-04-02T11:05:19.000,699,BRONX
446665,4/2/2020 11:04,4,4,2020-04-02T11:05:07.000,742,BRONX
446666,4/2/2020 11:04,6,6,2020-04-02T11:07:10.000,722,BRONX
446672,4/2/2020 11:03,6,6,2020-04-02T11:05:06.000,581,BRONX
446676,4/2/2020 11:02,5,5,2020-04-02T11:03:25.000,2263,BRONX
446683,4/2/2020 11:00,4,6,2020-04-02T11:01:55.000,540,BRONX
446691,4/2/2020 10:59,5,5,2020-04-02T11:02:38.000,822,BRONX
446693,4/2/2020 10:59,6,6,2020-04-02T11:04:04.000,871,BRONX
446713,4/2/2020 10:55,6,2,2020-04-02T11:00:50.000,603,BRONX
446714,4/2/2020 10:55,6,6,2020-04-02T11:02:09.000,977,BRONX
446717,4/2/2020 10:54,5,5,2020-04-02T10:58:15.000,392,BRONX
446729,4/2/2020 10:51,7,7,2020-04-02T11:01:15.000,819,BRONX
446731,4/2/2020 10:50,6,6,2020-04-02T10:51:52.000,968,BRONX
446748,4/2/2020 10:47,6,6,2020-04-02T11:10:48.000,1726,BRONX
446754,4/2/2020 10:46,6,6,2020-04-02T10:46:44.000,1434,BRONX
446761,4/2/2020 10:45,6,6,2020-04-02T10:57:40.000,1208,BRONX
446772,4/2/2020 10:41,4,4,2020-04-02T10:43:27.000,465,BRONX
446786,4/2/2020 10:38,6,6,2020-04-02T10:39:48.000,468,BRONX
446790,4/2/2020 10:38,7,7,2020-04-02T10:38:34.000,2543,BRONX
446804,4/2/2020 10:35,7,7,2020-04-02T10:36:42.000,955,BRONX
446806,4/2/2020 10:34,5,5,2020-04-02T10:36:41.000,885,BRONX
446812,4/2/2020 10:34,6,6,2020-04-02T10:34:52.000,1405,BRONX
446816,4/2/2020 10:33,4,4,2020-04-02T10:33:51.000,2513,BRONX
446817,4/2/2020 10:33,7,7,2020-04-02T10:34:53.000,574,BRONX
446821,4/2/2020 10:33,4,4,2020-04-02T10:33:44.000,513,BRONX
446823,4/2/2020 10:32,6,6,2020-04-02T10:33:09.000,667,BRONX
446834,4/2/2020 10:30,6,6,2020-04-02T10:31:55.000,1979,BRONX
446838,4/2/2020 10:29,6,6,2020-04-02T10:30:11.000,341,BRONX
446842,4/2/2020 10:28,6,6,2020-04-02T10:30:37.000,600,BRONX
446844,4/2/2020 10:28,4,4,2020-04-02T10:28:24.000,1867,BRONX
446851,4/2/2020 10:27,7,4,2020-04-02T10:41:57.000,1459,BRONX
446864,4/2/2020 10:23,4,4,2020-04-02T10:26:19.000,850,BRONX
446869,4/2/2020 10:23,7,6,2020-04-02T10:26:29.000,758,BRONX
446872,4/2/2020 10:22,6,6,2020-04-02T10:28:47.000,1734,BRONX
446875,4/2/2020 10:22,5,5,2020-04-02T10:22:34.000,891,BRONX
446880,4/2/2020 10:21,5,5,2020-04-02T10:22:59.000,1069,BRONX
446885,4/2/2020 10:20,6,6,2020-04-02T10:27:10.000,2108,BRONX
446904,4/2/2020 10:16,7,7,2020-04-02T10:20:20.000,1174,BRONX
446905,4/2/2020 10:15,7,7,2020-04-02T10:20:28.000,915,BRONX
446906,4/2/2020 10:15,7,7,2020-04-02T10:24:29.000,1354,BRONX
446913,4/2/2020 10:14,6,6,2020-04-02T10:14:49.000,1186,BRONX
446930,4/2/2020 10:11,6,6,2020-04-02T10:12:24.000,601,BRONX
446935,4/2/2020 10:09,6,6,2020-04-02T10:10:25.000,744,BRONX
446936,4/2/2020 10:09,6,6,2020-04-02T10:09:57.000,513,BRONX
446938,4/2/2020 10:09,6,6,2020-04-02T10:09:27.000,537,BRONX
446943,4/2/2020 10:07,4,6,2020-04-02T10:08:10.000,475,BRONX
446948,4/2/2020 10:07,5,5,2020-04-02T10:07:20.000,528,BRONX
446953,4/2/2020 10:06,7,7,2020-04-02T10:06:52.000,971,BRONX
446958,4/2/2020 10:06,7,7,2020-04-02T10:06:23.000,774,BRONX
446961,4/2/2020 10:05,4,4,2020-04-02T10:06:30.000,398,BRONX
446971,4/2/2020 10:03,4,4,2020-04-02T10:03:47.000,390,BRONX
446975,4/2/2020 10:02,6,6,2020-04-02T10:03:11.000,349,BRONX
446977,4/2/2020 10:02,6,6,2020-04-02T10:03:04.000,407,BRONX
446978,4/2/2020 10:02,4,4,2020-04-02T10:02:36.000,1538,BRONX
446983,4/2/2020 10:01,4,4,2020-04-02T10:02:54.000,634,BRONX
446987,4/2/2020 10:00,7,7,2020-04-02T10:03:19.000,1356,BRONX
446996,4/2/2020 9:59,5,5,2020-04-02T10:00:33.000,312,BRONX
447010,4/2/2020 9:58,6,6,2020-04-02T09:59:20.000,292,BRONX
447012,4/2/2020 9:57,6,6,2020-04-02T09:58:39.000,889,BRONX
447020,4/2/2020 9:56,6,6,2020-04-02T09:58:03.000,851,BRONX
447024,4/2/2020 9:55,6,6,2020-04-02T09:55:22.000,497,BRONX
447043,4/2/2020 9:51,6,6,2020-04-02T09:51:14.000,913,BRONX
447045,4/2/2020 9:50,6,6,2020-04-02T09:50:37.000,544,BRONX
447050,4/2/2020 9:48,7,4,2020-04-02T09:49:12.000,1265,BRONX
447057,4/2/2020 9:46,6,6,2020-04-02T09:46:57.000,460,BRONX
447059,4/2/2020 9:45,5,5,2020-04-02T09:45:45.000,402,BRONX
447070,4/2/2020 9:43,6,6,2020-04-02T09:44:14.000,607,BRONX
447079,4/2/2020 9:41,5,5,2020-04-02T09:42:12.000,458,BRONX
447097,4/2/2020 9:37,6,6,2020-04-02T09:40:44.000,653,BRONX
447115,4/2/2020 9:32,5,5,2020-04-02T09:34:56.000,1029,BRONX
447132,4/2/2020 9:29,5,5,2020-04-02T09:30:08.000,633,BRONX
447135,4/2/2020 9:28,4,4,2020-04-02T09:28:56.000,567,BRONX
447141,4/2/2020 9:27,6,6,2020-04-02T09:27:58.000,1132,BRONX
447151,4/2/2020 9:25,4,4,2020-04-02T09:26:31.000,698,BRONX
447162,4/2/2020 9:23,7,3,2020-04-02T09:23:42.000,436,BRONX
447167,4/2/2020 9:21,4,4,2020-04-02T09:21:52.000,1016,BRONX
447168,4/2/2020 9:21,4,4,2020-04-02T09:22:08.000,606,BRONX
447173,4/2/2020 9:20,6,4,2020-04-02T09:21:45.000,765,BRONX
447175,4/2/2020 9:19,6,2,2020-04-02T09:20:58.000,713,BRONX
447176,4/2/2020 9:19,6,6,2020-04-02T09:19:39.000,0,BRONX
447201,4/2/2020 9:14,4,4,2020-04-02T09:15:13.000,553,BRONX
447205,4/2/2020 9:14,7,7,2020-04-02T09:15:31.000,709,BRONX
447206,4/2/2020 9:14,6,6,2020-04-02T09:14:22.000,972,BRONX
447208,4/2/2020 9:13,5,7,2020-04-02T09:14:02.000,205,BRONX
447210,4/2/2020 9:12,6,6,2020-04-02T09:13:43.000,408,BRONX
447218,4/2/2020 9:10,6,6,2020-04-02T09:10:28.000,521,BRONX
447232,4/2/2020 9:07,6,6,2020-04-02T09:08:03.000,296,BRONX
447235,4/2/2020 9:06,6,6,2020-04-02T09:07:21.000,562,BRONX
447242,4/2/2020 9:04,4,4,2020-04-02T09:06:43.000,775,BRONX
447252,4/2/2020 9:01,6,6,2020-04-02T09:01:27.000,600,BRONX
447254,4/2/2020 9:00,5,5,2020-04-02T09:00:42.000,801,BRONX
447256,4/2/2020 9:00,4,4,2020-04-02T09:00:25.000,1015,BRONX
447283,4/2/2020 8:53,4,4,2020-04-02T08:54:11.000,241,BRONX
447290,4/2/2020 8:51,6,6,2020-04-02T08:52:29.000,465,BRONX
447297,4/2/2020 8:48,6,6,2020-04-02T08:48:38.000,982,BRONX
447308,4/2/2020 8:46,6,6,2020-04-02T08:46:39.000,310,BRONX
447315,4/2/2020 8:44,6,6,2020-04-02T08:45:00.000,310,BRONX
447344,4/2/2020 8:38,7,7,2020-04-02T08:38:51.000,479,BRONX
447346,4/2/2020 8:37,4,2,2020-04-02T08:39:20.000,348,BRONX
447354,4/2/2020 8:36,5,5,2020-04-02T08:39:14.000,513,BRONX
447389,4/2/2020 8:27,6,6,2020-04-02T08:28:23.000,1993,BRONX
447395,4/2/2020 8:26,5,5,2020-04-02T08:26:46.000,996,BRONX
447397,4/2/2020 8:26,4,1,2020-04-02T08:26:18.000,605,BRONX
447399,4/2/2020 8:26,7,7,2020-04-02T08:26:08.000,573,BRONX
447402,4/2/2020 8:25,6,6,2020-04-02T08:25:43.000,629,BRONX
447408,4/2/2020 8:23,4,4,2020-04-02T08:24:36.000,874,BRONX
447431,4/2/2020 8:16,5,5,2020-04-02T08:16:43.000,747,BRONX
447447,4/2/2020 8:11,4,2,2020-04-02T08:12:10.000,1548,BRONX
447463,4/2/2020 8:07,5,5,2020-04-02T08:07:37.000,1355,BRONX
447518,4/2/2020 7:49,6,6,2020-04-02T07:58:41.000,2223,BRONX
447523,4/2/2020 7:47,7,7,2020-04-02T08:08:36.000,3115,BRONX
447534,4/2/2020 7:44,6,6,2020-04-02T07:51:58.000,951,BRONX
447535,4/2/2020 7:44,6,6,2020-04-02T07:44:45.000,742,BRONX
447556,4/2/2020 7:37,4,4,2020-04-02T07:37:31.000,600,BRONX
447562,4/2/2020 7:35,6,6,2020-04-02T07:40:30.000,1072,BRONX
447564,4/2/2020 7:35,6,6,2020-04-02T07:40:24.000,1040,BRONX
447570,4/2/2020 7:33,5,5,2020-04-02T07:33:37.000,450,BRONX
447581,4/2/2020 7:29,6,6,2020-04-02T07:32:45.000,720,BRONX
447586,4/2/2020 7:28,6,6,2020-04-02T07:43:45.000,1258,BRONX
447605,4/2/2020 7:22,6,6,2020-04-02T07:33:47.000,1427,BRONX
447611,4/2/2020 7:20,6,6,2020-04-02T07:22:13.000,919,BRONX
447614,4/2/2020 7:19,6,6,2020-04-02T07:19:51.000,555,BRONX
447619,4/2/2020 7:17,4,4,2020-04-02T07:17:45.000,358,BRONX
447625,4/2/2020 7:15,6,6,2020-04-02T07:15:55.000,613,BRONX
447632,4/2/2020 7:12,6,6,2020-04-02T07:13:15.000,1172,BRONX
447637,4/2/2020 7:12,5,5,2020-04-02T07:12:37.000,275,BRONX
447642,4/2/2020 7:11,6,6,2020-04-02T07:11:17.000,1650,BRONX
447644,4/2/2020 7:09,7,7,2020-04-02T07:10:39.000,1492,BRONX
447646,4/2/2020 7:09,5,5,2020-04-02T07:09:20.000,395,BRONX
447647,4/2/2020 7:09,4,6,2020-04-02T07:09:01.000,0,BRONX
447649,4/2/2020 7:08,4,4,2020-04-02T07:09:17.000,331,BRONX
447658,4/2/2020 7:04,5,5,2020-04-02T07:04:57.000,617,BRONX
447659,4/2/2020 7:04,6,6,2020-04-02T07:04:46.000,506,BRONX
447670,4/2/2020 7:01,4,4,2020-04-02T07:05:34.000,570,BRONX
447675,4/2/2020 6:58,7,7,2020-04-02T06:59:06.000,608,BRONX
447685,4/2/2020 6:54,6,6,2020-04-02T07:12:24.000,1184,BRONX
447687,4/2/2020 6:53,7,7,2020-04-02T06:54:07.000,456,BRONX
447691,4/2/2020 6:51,4,4,2020-04-02T06:52:27.000,156,BRONX
447693,4/2/2020 6:49,4,4,2020-04-02T06:49:32.000,251,BRONX
447698,4/2/2020 6:47,6,6,2020-04-02T06:47:38.000,330,BRONX
447708,4/2/2020 6:43,7,7,2020-04-02T06:43:50.000,652,BRONX
447718,4/2/2020 6:39,5,5,2020-04-02T06:39:31.000,0,BRONX
447733,4/2/2020 6:33,8,8,2020-04-02T06:33:25.000,0,BRONX
447734,4/2/2020 6:33,8,8,2020-04-02T06:33:09.000,0,BRONX
447737,4/2/2020 6:32,5,5,2020-04-02T06:32:40.000,351,BRONX
447741,4/2/2020 6:31,5,5,2020-04-02T06:34:13.000,615,BRONX
447752,4/2/2020 6:27,6,6,2020-04-02T06:30:32.000,693,BRONX
447777,4/2/2020 6:16,7,7,2020-04-02T06:17:20.000,335,BRONX
447800,4/2/2020 6:05,6,6,2020-04-02T06:06:16.000,975,BRONX
447810,4/2/2020 6:00,4,4,2020-04-02T06:01:52.000,609,BRONX
447811,4/2/2020 6:00,4,7,2020-04-02T06:01:01.000,730,BRONX
447845,4/2/2020 5:46,4,4,2020-04-02T05:52:45.000,2346,BRONX
447846,4/2/2020 5:46,6,6,2020-04-02T05:47:09.000,1456,BRONX
447854,4/2/2020 5:44,6,6,2020-04-02T05:44:40.000,422,BRONX
447862,4/2/2020 5:40,5,5,2020-04-02T05:41:03.000,966,BRONX
447867,4/2/2020 5:35,7,7,2020-04-02T05:36:09.000,1054,BRONX
447873,4/2/2020 5:33,6,6,2020-04-02T05:33:56.000,555,BRONX
447874,4/2/2020 5:32,6,6,2020-04-02T05:32:41.000,663,BRONX
447882,4/2/2020 5:27,5,5,2020-04-02T05:27:24.000,472,BRONX
447885,4/2/2020 5:23,4,4,2020-04-02T05:24:21.000,441,BRONX
447893,4/2/2020 5:20,5,5,2020-04-02T05:21:47.000,774,BRONX
447894,4/2/2020 5:20,4,4,2020-04-02T05:20:26.000,367,BRONX
447907,4/2/2020 5:13,4,4,2020-04-02T05:13:39.000,671,BRONX
447932,4/2/2020 5:02,6,6,2020-04-02T05:03:09.000,1621,BRONX
447938,4/2/2020 4:57,4,4,2020-04-02T04:57:18.000,221,BRONX
447941,4/2/2020 4:53,4,4,2020-04-02T04:54:06.000,343,BRONX
447948,4/2/2020 4:50,5,5,2020-04-02T04:50:53.000,564,BRONX
447953,4/2/2020 4:48,7,7,2020-04-02T04:48:59.000,1023,BRONX
447955,4/2/2020 4:48,4,6,2020-04-02T04:49:06.000,581,BRONX
447972,4/2/2020 4:43,7,7,2020-04-02T04:43:33.000,332,BRONX
447974,4/2/2020 4:42,7,7,2020-04-02T04:42:39.000,584,BRONX
447980,4/2/2020 4:39,4,4,2020-04-02T04:39:35.000,806,BRONX
447981,4/2/2020 4:38,7,7,2020-04-02T04:38:59.000,704,BRONX
447990,4/2/2020 4:36,5,5,2020-04-02T04:37:03.000,296,BRONX
447991,4/2/2020 4:36,7,7,2020-04-02T04:36:17.000,891,BRONX
448000,4/2/2020 4:31,5,5,2020-04-02T04:31:32.000,688,BRONX
448001,4/2/2020 4:31,4,4,2020-04-02T04:31:12.000,339,BRONX
448012,4/2/2020 4:27,5,6,2020-04-02T04:27:14.000,419,BRONX
448026,4/2/2020 4:22,5,5,2020-04-02T04:22:53.000,435,BRONX
448028,4/2/2020 4:22,7,7,2020-04-02T04:22:40.000,935,BRONX
448053,4/2/2020 4:10,6,6,2020-04-02T04:11:52.000,701,BRONX
448055,4/2/2020 4:10,5,5,2020-04-02T04:10:09.000,0,BRONX
448057,4/2/2020 4:09,7,7,2020-04-02T04:11:59.000,646,BRONX
448062,4/2/2020 4:08,5,5,2020-04-02T04:11:37.000,773,BRONX
448063,4/2/2020 4:07,4,4,2020-04-02T04:08:09.000,422,BRONX
448064,4/2/2020 4:07,6,6,2020-04-02T04:11:48.000,831,BRONX
448082,4/2/2020 3:55,6,6,2020-04-02T05:27:37.000,6238,BRONX
448084,4/2/2020 3:53,4,4,2020-04-02T03:53:20.000,957,BRONX
448087,4/2/2020 3:50,6,6,2020-04-02T03:51:18.000,203,BRONX
448088,4/2/2020 3:50,4,4,2020-04-02T03:51:08.000,575,BRONX
448094,4/2/2020 3:47,6,6,2020-04-02T03:47:51.000,585,BRONX
448110,4/2/2020 3:40,4,4,2020-04-02T03:40:44.000,300,BRONX
448115,4/2/2020 3:37,7,7,2020-04-02T03:37:18.000,556,BRONX
448123,4/2/2020 3:33,7,7,2020-04-02T03:33:25.000,514,BRONX
448125,4/2/2020 3:32,7,7,2020-04-02T03:33:12.000,1005,BRONX
448128,4/2/2020 3:31,4,6,2020-04-02T03:31:18.000,390,BRONX
448130,4/2/2020 3:30,5,5,2020-04-02T03:30:45.000,387,BRONX
448135,4/2/2020 3:26,4,4,2020-04-02T03:26:46.000,301,BRONX
448143,4/2/2020 3:21,6,6,2020-04-02T03:22:21.000,439,BRONX
448150,4/2/2020 3:17,7,7,2020-04-02T03:18:06.000,651,BRONX
448152,4/2/2020 3:15,5,5,2020-04-02T03:15:59.000,361,BRONX
448163,4/2/2020 3:12,4,4,2020-04-02T03:12:46.000,434,BRONX
448164,4/2/2020 3:12,6,6,2020-04-02T03:16:39.000,708,BRONX
448167,4/2/2020 3:09,6,6,2020-04-02T03:09:57.000,1003,BRONX
448177,4/2/2020 3:03,6,6,2020-04-02T03:04:36.000,511,BRONX
448210,4/2/2020 2:48,4,4,2020-04-02T02:52:02.000,674,BRONX
448223,4/2/2020 2:43,4,4,2020-04-02T02:43:22.000,407,BRONX
448246,4/2/2020 2:35,4,4,2020-04-02T02:35:39.000,561,BRONX
